CUSTOMER ID,RECEIVER REGION,TIME SLOT,DAY,DISTANCE,NO OF TRIES,DELIVERY OUTCOME
CUST_1961,Bangalore East,10-12,Tuesday,11.05,2,0
CUST_1962,Bangalore South,3-5,Tuesday,25.33,5,1
CUST_1963,Bangalore South,12-3,Wednesday,20.14,2,1
CUST_1964,Bangalore South,10-12,Monday,10.06,1,0
CUST_1965,Bangalore Central,10-12,Wednesday,6.47,3,0
CUST_1966,Bangalore North,10-12,Friday,11.27,2,1
CUST_1967,Bangalore East,3-5,Monday,22.67,1,1
CUST_1968,Bangalore East,12-3,Friday,4.44,2,0
CUST_1969,Bangalore North,10-12,Friday,10.83,1,0
CUST_1970,Bangalore South,12-3,Tuesday,16.44,2,1
CUST_1971,Bangalore East,10-12,Wednesday,11.92,2,0
CUST_1972,Bangalore East,10-12,Friday,8.51,2,1
CUST_1973,Bangalore East,12-3,Friday,16.68,1,1
CUST_1974,Bangalore South,12-3,Monday,16.42,1,1
CUST_1975,Bangalore Central,12-3,Thursday,17.71,2,0
CUST_1976,Bangalore North,12-3,Monday,4.17,1,0
CUST_1977,Bangalore North,12-3,Tuesday,11.06,1,1
CUST_1978,Bangalore North,12-3,Friday,21.08,1,1
CUST_1979,Bangalore South,10-12,Monday,25.85,2,0
CUST_1980,Bangalore South,10-12,Thursday,6.09,1,0
CUST_1981,Bangalore South,12-3,Friday,26.24,1,0
CUST_1982,Bangalore North,10-12,Thursday,28.61,1,0
CUST_1983,Bangalore North,12-3,Monday,24.49,1,1
CUST_1984,Bangalore Central,10-12,Thursday,23.72,1,0
CUST_1985,Bangalore East,3-5,Thursday,24.34,1,0
CUST_1986,Bangalore North,12-3,Thursday,29.2,2,1
CUST_1987,Bangalore Central,3-5,Wednesday,28.97,1,1
CUST_1988,Bangalore Central,3-5,Wednesday,29.06,2,1
CUST_1989,Bangalore South,10-12,Thursday,9.44,1,0
CUST_1990,Bangalore East,12-3,Wednesday,4.05,1,1
CUST_1991,Bangalore South,3-5,Wednesday,5.29,1,1
CUST_1992,Bangalore Central,10-12,Monday,24.44,1,1
CUST_1993,Bangalore South,12-3,Tuesday,6.03,2,1
CUST_1994,Bangalore Central,3-5,Monday,7.68,2,1
CUST_1995,Bangalore Central,3-5,Monday,28.94,2,0
CUST_1996,Bangalore Central,3-5,Wednesday,24.28,5,1
CUST_1997,Bangalore North,3-5,Thursday,21.84,1,1
CUST_1998,Bangalore North,12-3,Thursday,11.27,3,1
CUST_1999,Bangalore South,3-5,Wednesday,12.3,1,1
CUST_2000,Bangalore South,12-3,Tuesday,13.32,1,1
CUST_2001,Bangalore North,12-3,Tuesday,11.06,2,0
CUST_2002,Bangalore East,12-3,Friday,15.5,2,1
CUST_2003,Bangalore Central,3-5,Tuesday,29.29,1,1
CUST_2004,Bangalore South,12-3,Tuesday,14.33,1,1
CUST_2005,Bangalore South,12-3,Thursday,25.38,2,1
CUST_2006,Bangalore East,3-5,Friday,19.44,5,1
CUST_2007,Bangalore North,10-12,Friday,1.4,1,1
CUST_2008,Bangalore Central,3-5,Friday,17.88,1,1
CUST_2009,Bangalore East,10-12,Monday,5.26,2,1
CUST_2010,Bangalore Central,12-3,Friday,23.8,1,1
CUST_2011,Bangalore North,10-12,Wednesday,25.63,1,1
CUST_2012,Bangalore North,3-5,Friday,11.04,2,0
CUST_2013,Bangalore East,12-3,Wednesday,14.58,1,0
CUST_2014,Bangalore South,3-5,Thursday,7.0,1,1
CUST_2015,Bangalore South,12-3,Thursday,16.96,1,0
CUST_2016,Bangalore North,3-5,Monday,25.27,3,1
CUST_2017,Bangalore South,10-12,Wednesday,5.54,3,1
CUST_2018,Bangalore South,12-3,Monday,16.35,4,0
CUST_2019,Bangalore South,3-5,Thursday,9.2,2,0
CUST_2020,Bangalore North,12-3,Monday,6.35,2,0
CUST_2021,Bangalore Central,10-12,Tuesday,21.11,1,1
CUST_2022,Bangalore North,12-3,Tuesday,24.52,1,0
CUST_2023,Bangalore South,3-5,Wednesday,2.4,3,1
CUST_2024,Bangalore East,3-5,Monday,3.34,2,1
CUST_2025,Bangalore Central,10-12,Tuesday,11.3,2,1
CUST_2026,Bangalore Central,12-3,Wednesday,15.28,2,0
CUST_2027,Bangalore East,12-3,Thursday,3.09,3,1
CUST_2028,Bangalore South,10-12,Monday,28.02,1,0
CUST_2029,Bangalore Central,3-5,Tuesday,10.39,3,1
CUST_2030,Bangalore Central,3-5,Wednesday,10.13,2,1
CUST_2031,Bangalore East,3-5,Wednesday,6.24,1,1
CUST_2032,Bangalore South,3-5,Thursday,5.78,4,0
CUST_2033,Bangalore East,3-5,Thursday,12.72,3,0
CUST_2034,Bangalore Central,10-12,Monday,18.78,2,1
CUST_2035,Bangalore North,12-3,Friday,28.89,1,1
CUST_2036,Bangalore East,12-3,Tuesday,16.1,1,0
CUST_2037,Bangalore East,3-5,Thursday,23.42,1,1
CUST_2038,Bangalore Central,12-3,Wednesday,10.69,2,0
CUST_2039,Bangalore North,12-3,Tuesday,20.61,1,1
CUST_2040,Bangalore East,10-12,Wednesday,29.06,3,0
CUST_2041,Bangalore South,10-12,Tuesday,12.56,1,0
CUST_2042,Bangalore South,12-3,Tuesday,8.14,1,0
CUST_2043,Bangalore East,3-5,Tuesday,7.68,1,0
CUST_2044,Bangalore Central,12-3,Friday,5.39,3,0
CUST_2045,Bangalore East,3-5,Monday,24.65,1,0
CUST_2046,Bangalore East,3-5,Thursday,10.5,2,0
CUST_2047,Bangalore East,10-12,Friday,23.9,2,0
CUST_2048,Bangalore East,10-12,Wednesday,29.9,1,1
CUST_2049,Bangalore Central,12-3,Friday,18.89,1,1
CUST_2050,Bangalore North,12-3,Friday,27.36,4,1
CUST_2051,Bangalore East,10-12,Wednesday,1.14,1,1
CUST_2052,Bangalore South,3-5,Monday,12.48,1,0
CUST_2053,Bangalore East,3-5,Monday,12.42,2,1
CUST_2054,Bangalore East,10-12,Monday,9.95,3,0
CUST_2055,Bangalore Central,10-12,Friday,8.1,1,0
CUST_2056,Bangalore North,12-3,Wednesday,6.31,3,0
CUST_2057,Bangalore Central,3-5,Thursday,1.55,1,1
CUST_2058,Bangalore North,10-12,Friday,16.69,1,1
CUST_2059,Bangalore Central,10-12,Monday,23.02,3,1
CUST_2060,Bangalore North,12-3,Wednesday,21.23,2,0
CUST_2061,Bangalore Central,3-5,Thursday,20.44,2,0
CUST_2062,Bangalore South,10-12,Thursday,2.5,1,0
CUST_2063,Bangalore East,3-5,Thursday,2.28,2,1
CUST_2064,Bangalore North,3-5,Tuesday,3.87,4,1
CUST_2065,Bangalore Central,10-12,Wednesday,5.43,2,0
CUST_2066,Bangalore North,12-3,Wednesday,26.34,1,0
CUST_2067,Bangalore Central,10-12,Monday,19.17,2,1
CUST_2068,Bangalore Central,3-5,Wednesday,1.35,3,0
CUST_2069,Bangalore North,3-5,Wednesday,7.66,3,1
CUST_2070,Bangalore Central,12-3,Tuesday,26.86,3,1
CUST_2071,Bangalore East,12-3,Wednesday,21.68,2,1
CUST_2072,Bangalore Central,10-12,Monday,14.1,4,1
CUST_2073,Bangalore East,3-5,Tuesday,23.08,1,1
CUST_2074,Bangalore North,10-12,Friday,18.29,1,0
CUST_2075,Bangalore South,10-12,Wednesday,6.34,1,0
CUST_2076,Bangalore South,3-5,Tuesday,23.38,5,1
CUST_2077,Bangalore East,12-3,Friday,27.54,2,1
CUST_2078,Bangalore Central,10-12,Monday,24.37,5,1
CUST_2079,Bangalore South,10-12,Friday,15.78,3,1
CUST_2080,Bangalore East,10-12,Friday,11.82,2,1
CUST_2081,Bangalore East,3-5,Wednesday,4.06,3,1
CUST_2082,Bangalore Central,12-3,Monday,18.06,1,0
CUST_2083,Bangalore East,10-12,Thursday,28.16,2,1
CUST_2084,Bangalore East,10-12,Tuesday,23.76,2,1
CUST_2085,Bangalore South,3-5,Wednesday,12.61,5,0
CUST_2086,Bangalore Central,3-5,Thursday,16.82,2,0
CUST_2087,Bangalore North,3-5,Monday,17.9,2,0
CUST_2088,Bangalore Central,10-12,Monday,14.27,1,1
CUST_2089,Bangalore Central,3-5,Thursday,15.78,1,1
CUST_2090,Bangalore Central,12-3,Tuesday,16.35,1,1
CUST_2091,Bangalore Central,3-5,Thursday,26.87,1,0
CUST_2092,Bangalore North,12-3,Friday,19.1,1,1
CUST_2093,Bangalore South,3-5,Thursday,5.05,1,0
CUST_2094,Bangalore South,10-12,Monday,23.96,2,0
CUST_2095,Bangalore Central,3-5,Monday,19.01,1,1
CUST_2096,Bangalore East,10-12,Tuesday,17.51,3,1
CUST_2097,Bangalore Central,12-3,Friday,17.23,4,1
CUST_2098,Bangalore East,3-5,Wednesday,20.8,5,0
CUST_2099,Bangalore South,12-3,Monday,4.13,1,0
CUST_2100,Bangalore North,12-3,Monday,9.59,2,1
CUST_2101,Bangalore Central,12-3,Thursday,22.27,1,1
CUST_2102,Bangalore Central,12-3,Wednesday,11.43,2,0
CUST_2103,Bangalore South,12-3,Thursday,1.44,1,0
CUST_2104,Bangalore North,3-5,Tuesday,19.75,2,1
CUST_2105,Bangalore North,10-12,Monday,7.97,1,0
CUST_2106,Bangalore South,10-12,Monday,19.28,1,1
CUST_2107,Bangalore East,10-12,Friday,7.51,2,1
CUST_2108,Bangalore North,12-3,Tuesday,9.56,2,0
CUST_2109,Bangalore North,10-12,Wednesday,19.33,1,1
CUST_2110,Bangalore Central,3-5,Thursday,22.22,2,0
CUST_2111,Bangalore South,10-12,Friday,17.58,4,1
CUST_2112,Bangalore East,12-3,Wednesday,7.47,1,1
CUST_2113,Bangalore South,10-12,Friday,20.44,2,0
CUST_2114,Bangalore Central,3-5,Thursday,3.44,1,1
CUST_2115,Bangalore Central,3-5,Friday,23.53,1,0
CUST_2116,Bangalore East,12-3,Tuesday,26.88,2,1
CUST_2117,Bangalore East,12-3,Monday,2.87,2,1
CUST_2118,Bangalore Central,12-3,Wednesday,25.17,1,0
CUST_2119,Bangalore Central,12-3,Monday,2.08,1,0
CUST_2120,Bangalore East,3-5,Wednesday,2.43,1,1
CUST_2121,Bangalore Central,12-3,Tuesday,1.89,2,0
CUST_2122,Bangalore South,3-5,Monday,26.49,1,0
CUST_2123,Bangalore East,12-3,Tuesday,28.59,3,1
CUST_2124,Bangalore South,3-5,Tuesday,1.94,2,0
CUST_2125,Bangalore North,12-3,Tuesday,23.36,1,0
CUST_2126,Bangalore East,3-5,Thursday,2.27,1,1
CUST_2127,Bangalore Central,3-5,Thursday,4.45,1,1
CUST_2128,Bangalore North,10-12,Friday,28.61,2,1
CUST_2129,Bangalore Central,3-5,Wednesday,15.02,2,0
CUST_2130,Bangalore South,12-3,Tuesday,23.54,1,0
CUST_2131,Bangalore South,3-5,Friday,4.89,3,1
CUST_2132,Bangalore South,12-3,Monday,6.24,3,1
CUST_2133,Bangalore Central,12-3,Thursday,13.12,1,1
CUST_2134,Bangalore East,10-12,Wednesday,16.98,2,0
CUST_2135,Bangalore North,12-3,Monday,27.37,1,1
CUST_2136,Bangalore North,10-12,Tuesday,3.28,2,1
CUST_2137,Bangalore Central,12-3,Wednesday,9.37,1,1
CUST_2138,Bangalore Central,12-3,Wednesday,29.7,1,0
CUST_2139,Bangalore Central,12-3,Tuesday,24.74,4,0
CUST_2140,Bangalore North,3-5,Friday,13.3,1,1
CUST_2141,Bangalore South,3-5,Monday,20.71,1,0
CUST_2142,Bangalore Central,3-5,Thursday,3.3,1,0
CUST_2143,Bangalore Central,3-5,Tuesday,9.9,1,0
CUST_2144,Bangalore Central,3-5,Tuesday,25.6,2,0
CUST_2145,Bangalore Central,10-12,Monday,19.8,3,1
CUST_2146,Bangalore North,12-3,Tuesday,29.83,1,1
CUST_2147,Bangalore Central,3-5,Tuesday,5.7,2,1
CUST_2148,Bangalore South,10-12,Wednesday,23.27,3,0
CUST_2149,Bangalore South,12-3,Wednesday,10.44,1,0
CUST_2150,Bangalore South,12-3,Wednesday,25.22,3,0
CUST_2151,Bangalore North,10-12,Wednesday,6.14,2,0
CUST_2152,Bangalore North,12-3,Wednesday,7.22,2,0
CUST_2153,Bangalore South,12-3,Tuesday,10.97,1,1
CUST_2154,Bangalore Central,12-3,Wednesday,18.73,2,0
CUST_2155,Bangalore North,10-12,Tuesday,23.86,1,0
CUST_2156,Bangalore South,3-5,Tuesday,13.97,3,1
CUST_2157,Bangalore South,12-3,Tuesday,13.26,1,1
CUST_2158,Bangalore South,3-5,Thursday,20.73,1,1
CUST_2159,Bangalore Central,12-3,Thursday,23.52,3,1
CUST_2160,Bangalore North,3-5,Monday,13.51,3,0
CUST_2161,Bangalore South,10-12,Tuesday,14.09,1,0
CUST_2162,Bangalore Central,3-5,Tuesday,21.6,1,0
CUST_2163,Bangalore East,12-3,Thursday,27.94,4,0
CUST_2164,Bangalore Central,12-3,Wednesday,23.09,1,1
CUST_2165,Bangalore North,10-12,Thursday,17.93,1,1
CUST_2166,Bangalore Central,10-12,Wednesday,4.18,3,0
CUST_2167,Bangalore South,3-5,Friday,26.37,1,1
CUST_2168,Bangalore East,3-5,Wednesday,10.08,1,0
CUST_2169,Bangalore South,10-12,Thursday,21.87,2,0
CUST_2170,Bangalore East,12-3,Tuesday,13.21,1,1
CUST_2171,Bangalore East,10-12,Friday,7.64,2,0
CUST_2172,Bangalore North,12-3,Tuesday,20.06,1,0
CUST_2173,Bangalore South,12-3,Thursday,19.19,2,1
CUST_2174,Bangalore North,12-3,Wednesday,29.47,5,0
CUST_2175,Bangalore East,3-5,Wednesday,10.31,2,0
CUST_2176,Bangalore South,3-5,Thursday,23.21,1,0
CUST_2177,Bangalore South,10-12,Tuesday,28.4,2,0
CUST_2178,Bangalore East,12-3,Monday,26.21,3,1
CUST_2179,Bangalore South,3-5,Tuesday,14.37,1,0
CUST_2180,Bangalore Central,10-12,Friday,20.35,4,1
CUST_2181,Bangalore South,3-5,Tuesday,1.87,1,1
CUST_2182,Bangalore East,10-12,Monday,4.26,2,0
CUST_2183,Bangalore Central,12-3,Monday,4.5,1,1
CUST_2184,Bangalore Central,10-12,Thursday,24.47,3,1
CUST_2185,Bangalore Central,12-3,Thursday,29.55,1,0
CUST_2186,Bangalore South,3-5,Monday,7.18,1,1
CUST_2187,Bangalore Central,10-12,Monday,9.24,1,0
CUST_2188,Bangalore North,10-12,Monday,8.52,1,0
CUST_2189,Bangalore Central,3-5,Thursday,16.8,1,0
CUST_2190,Bangalore South,10-12,Thursday,22.09,2,1
CUST_2191,Bangalore South,10-12,Tuesday,13.04,2,0
CUST_2192,Bangalore Central,3-5,Monday,15.59,1,0
CUST_2193,Bangalore North,3-5,Wednesday,17.15,2,0
CUST_2194,Bangalore Central,12-3,Thursday,18.29,3,1
CUST_2195,Bangalore South,12-3,Thursday,28.92,2,1
CUST_2196,Bangalore North,12-3,Thursday,4.6,1,0
CUST_2197,Bangalore North,10-12,Wednesday,19.76,3,1
CUST_2198,Bangalore East,10-12,Tuesday,27.29,4,0
CUST_2199,Bangalore South,12-3,Thursday,29.94,3,1
CUST_2200,Bangalore North,12-3,Thursday,10.79,3,0
CUST_2201,Bangalore North,3-5,Friday,19.75,2,0
CUST_2202,Bangalore South,3-5,Friday,7.06,2,1
CUST_2203,Bangalore Central,3-5,Friday,11.66,4,1
CUST_2204,Bangalore South,3-5,Thursday,28.39,2,0
CUST_2205,Bangalore East,3-5,Wednesday,27.81,3,0
CUST_2206,Bangalore North,12-3,Tuesday,12.28,5,1
CUST_2207,Bangalore South,12-3,Tuesday,13.6,1,0
CUST_2208,Bangalore North,10-12,Tuesday,9.79,5,1
CUST_2209,Bangalore North,10-12,Monday,6.66,1,0
CUST_2210,Bangalore North,10-12,Thursday,18.14,1,0
CUST_2211,Bangalore North,3-5,Thursday,18.0,4,0
CUST_2212,Bangalore Central,12-3,Wednesday,1.73,2,1
CUST_2213,Bangalore North,3-5,Thursday,10.94,4,1
CUST_2214,Bangalore South,10-12,Monday,23.53,3,0
CUST_2215,Bangalore Central,3-5,Monday,18.72,2,0
CUST_2216,Bangalore Central,3-5,Thursday,20.45,1,1
CUST_2217,Bangalore Central,10-12,Thursday,21.24,1,1
CUST_2218,Bangalore North,10-12,Thursday,23.15,1,1
CUST_2219,Bangalore South,3-5,Monday,6.17,4,1
CUST_2220,Bangalore South,12-3,Wednesday,28.34,3,0
CUST_2221,Bangalore North,10-12,Monday,16.49,3,1
CUST_2222,Bangalore South,12-3,Friday,27.83,1,0
CUST_2223,Bangalore East,12-3,Monday,13.37,1,0
CUST_2224,Bangalore Central,10-12,Wednesday,2.59,2,1
CUST_2225,Bangalore Central,10-12,Tuesday,16.05,1,1
CUST_2226,Bangalore North,10-12,Monday,16.13,4,1
CUST_2227,Bangalore South,12-3,Friday,16.69,3,0
CUST_2228,Bangalore Central,10-12,Tuesday,27.11,1,0
CUST_2229,Bangalore South,10-12,Monday,28.47,1,1
CUST_2230,Bangalore Central,3-5,Thursday,11.31,2,0
CUST_2231,Bangalore North,10-12,Thursday,21.15,1,1
CUST_2232,Bangalore South,12-3,Friday,14.14,2,0
CUST_2233,Bangalore North,12-3,Monday,8.62,2,1
CUST_2234,Bangalore North,10-12,Wednesday,1.58,3,0
CUST_2235,Bangalore East,12-3,Wednesday,18.15,2,1
CUST_2236,Bangalore North,12-3,Wednesday,11.38,1,1
CUST_2237,Bangalore South,10-12,Thursday,16.57,1,1
CUST_2238,Bangalore North,3-5,Wednesday,4.27,2,1
CUST_2239,Bangalore North,3-5,Monday,15.06,1,1
CUST_2240,Bangalore East,10-12,Friday,21.4,1,0
CUST_2241,Bangalore Central,12-3,Monday,16.64,1,0
CUST_2242,Bangalore Central,3-5,Thursday,18.5,3,1
CUST_2243,Bangalore East,12-3,Thursday,18.72,1,1
CUST_2244,Bangalore North,3-5,Monday,11.36,1,0
CUST_2245,Bangalore East,3-5,Wednesday,23.58,3,0
CUST_2246,Bangalore Central,3-5,Friday,8.14,1,0
CUST_2247,Bangalore South,3-5,Monday,28.49,4,0
CUST_2248,Bangalore South,10-12,Tuesday,22.83,1,0
CUST_2249,Bangalore North,12-3,Tuesday,11.87,4,1
CUST_2250,Bangalore North,10-12,Tuesday,8.61,2,1
CUST_2251,Bangalore North,3-5,Thursday,12.48,2,1
CUST_2252,Bangalore Central,3-5,Wednesday,1.28,2,0
CUST_2253,Bangalore East,3-5,Tuesday,6.46,3,0
CUST_2254,Bangalore South,10-12,Wednesday,23.08,2,0
CUST_2255,Bangalore North,3-5,Friday,15.78,5,0
CUST_2256,Bangalore South,10-12,Monday,10.68,1,0
CUST_2257,Bangalore North,3-5,Friday,23.34,1,1
CUST_2258,Bangalore Central,3-5,Friday,8.46,1,0
CUST_2259,Bangalore Central,12-3,Monday,4.62,2,0
CUST_2260,Bangalore South,3-5,Thursday,19.75,1,1
CUST_2261,Bangalore East,12-3,Friday,3.88,5,0
CUST_2262,Bangalore North,12-3,Thursday,21.48,1,1
CUST_2263,Bangalore South,12-3,Wednesday,13.87,3,1
CUST_2264,Bangalore Central,12-3,Wednesday,16.64,1,0
CUST_2265,Bangalore North,10-12,Wednesday,19.73,1,1
CUST_2266,Bangalore East,3-5,Wednesday,19.67,1,1
CUST_2267,Bangalore Central,3-5,Tuesday,19.73,1,1
CUST_2268,Bangalore Central,10-12,Thursday,8.27,3,0
CUST_2269,Bangalore Central,12-3,Thursday,29.9,2,1
CUST_2270,Bangalore South,12-3,Thursday,9.6,1,1
CUST_2271,Bangalore North,12-3,Friday,22.87,1,1
CUST_2272,Bangalore South,12-3,Tuesday,24.91,5,0
CUST_2273,Bangalore South,3-5,Wednesday,19.52,1,1
CUST_2274,Bangalore East,3-5,Monday,18.02,2,0
CUST_2275,Bangalore South,12-3,Friday,10.08,4,1
CUST_2276,Bangalore East,3-5,Monday,11.77,1,1
CUST_2277,Bangalore North,3-5,Monday,13.14,1,1
CUST_2278,Bangalore East,12-3,Monday,23.25,2,1
CUST_2279,Bangalore North,10-12,Monday,26.11,2,0
CUST_2280,Bangalore South,3-5,Wednesday,2.45,2,0
CUST_2281,Bangalore South,10-12,Wednesday,18.06,2,1
CUST_2282,Bangalore Central,3-5,Monday,5.14,3,0
CUST_2283,Bangalore East,3-5,Tuesday,27.49,2,1
CUST_2284,Bangalore East,3-5,Tuesday,26.85,1,1
CUST_2285,Bangalore East,10-12,Monday,23.06,2,1
CUST_2286,Bangalore North,3-5,Monday,20.23,3,1
CUST_2287,Bangalore Central,10-12,Friday,21.14,3,1
CUST_2288,Bangalore North,3-5,Tuesday,13.92,4,0
CUST_2289,Bangalore North,10-12,Friday,13.23,2,0
CUST_2290,Bangalore North,10-12,Friday,19.51,1,0
CUST_2291,Bangalore North,12-3,Friday,2.2,3,0
CUST_2292,Bangalore North,3-5,Friday,20.14,5,1
CUST_2293,Bangalore East,3-5,Monday,1.63,1,0
CUST_2294,Bangalore South,10-12,Monday,6.57,3,1
CUST_2295,Bangalore South,3-5,Wednesday,17.34,2,0
CUST_2296,Bangalore North,3-5,Friday,6.58,1,0
CUST_2297,Bangalore Central,10-12,Tuesday,12.37,1,0
CUST_2298,Bangalore North,12-3,Tuesday,5.92,1,0
CUST_2299,Bangalore Central,3-5,Tuesday,3.75,4,1
CUST_2300,Bangalore North,10-12,Monday,16.26,1,1
CUST_2301,Bangalore Central,10-12,Tuesday,2.53,1,1
CUST_2302,Bangalore North,3-5,Friday,18.81,2,0
CUST_2303,Bangalore South,10-12,Friday,28.3,4,1
CUST_2304,Bangalore East,10-12,Wednesday,3.63,1,1
CUST_2305,Bangalore North,12-3,Tuesday,8.1,1,0
CUST_2306,Bangalore North,10-12,Friday,13.6,1,1
CUST_2307,Bangalore Central,3-5,Tuesday,22.99,3,0
CUST_2308,Bangalore East,3-5,Friday,7.51,2,0
CUST_2309,Bangalore Central,10-12,Friday,3.53,2,0
CUST_2310,Bangalore South,12-3,Thursday,14.03,1,1
CUST_2311,Bangalore North,10-12,Wednesday,20.59,1,1
CUST_2312,Bangalore South,12-3,Thursday,29.43,2,0
CUST_2313,Bangalore East,3-5,Tuesday,16.17,2,0
CUST_2314,Bangalore East,10-12,Tuesday,16.87,2,1
CUST_2315,Bangalore North,3-5,Thursday,6.24,2,0
CUST_2316,Bangalore Central,12-3,Friday,20.63,1,1
CUST_2317,Bangalore South,12-3,Friday,9.9,1,1
CUST_2318,Bangalore East,12-3,Monday,16.65,1,1
CUST_2319,Bangalore East,3-5,Monday,9.11,1,1
CUST_2320,Bangalore East,10-12,Thursday,22.28,1,0
CUST_2321,Bangalore East,10-12,Tuesday,10.07,1,1
CUST_2322,Bangalore Central,3-5,Thursday,4.19,2,1
CUST_2323,Bangalore East,10-12,Friday,17.6,1,1
CUST_2324,Bangalore South,3-5,Monday,17.82,1,1
CUST_2325,Bangalore Central,10-12,Tuesday,16.63,3,1
CUST_2326,Bangalore Central,3-5,Friday,16.62,2,1
CUST_2327,Bangalore East,10-12,Wednesday,15.86,2,0
CUST_2328,Bangalore North,3-5,Friday,14.02,1,1
CUST_2329,Bangalore Central,10-12,Thursday,15.41,2,0
CUST_2330,Bangalore Central,10-12,Monday,2.68,5,1
CUST_2331,Bangalore North,10-12,Tuesday,4.01,2,1
CUST_2332,Bangalore North,12-3,Monday,27.36,3,0
CUST_2333,Bangalore East,3-5,Thursday,22.95,5,0
CUST_2334,Bangalore North,12-3,Monday,10.3,1,1
CUST_2335,Bangalore South,3-5,Friday,6.34,3,0
CUST_2336,Bangalore Central,3-5,Thursday,11.04,2,0
CUST_2337,Bangalore Central,3-5,Monday,18.88,4,0
CUST_2338,Bangalore East,3-5,Tuesday,17.71,2,0
CUST_2339,Bangalore South,10-12,Monday,4.55,3,0
CUST_2340,Bangalore South,3-5,Wednesday,29.65,1,1
CUST_2341,Bangalore Central,10-12,Friday,8.43,1,1
CUST_2342,Bangalore East,3-5,Friday,10.12,2,1
CUST_2343,Bangalore East,3-5,Friday,13.84,2,0
CUST_2344,Bangalore East,10-12,Thursday,8.66,2,0
CUST_2345,Bangalore North,10-12,Tuesday,4.51,1,0
CUST_2346,Bangalore East,12-3,Friday,6.18,2,1
CUST_2347,Bangalore East,10-12,Monday,8.58,3,1
CUST_2348,Bangalore South,3-5,Monday,12.91,3,0
CUST_2349,Bangalore South,10-12,Monday,18.55,2,0
CUST_2350,Bangalore Central,3-5,Monday,22.72,2,0
CUST_2351,Bangalore North,10-12,Monday,22.03,2,1
CUST_2352,Bangalore South,12-3,Tuesday,11.88,1,0
CUST_2353,Bangalore East,3-5,Monday,24.56,1,0
CUST_2354,Bangalore Central,12-3,Wednesday,23.68,2,0
CUST_2355,Bangalore East,10-12,Thursday,17.9,1,0
CUST_2356,Bangalore East,10-12,Friday,27.29,3,0
CUST_2357,Bangalore Central,12-3,Friday,11.28,5,0
CUST_2358,Bangalore Central,3-5,Thursday,26.69,3,1
CUST_2359,Bangalore East,10-12,Wednesday,5.7,2,1
CUST_2360,Bangalore North,3-5,Tuesday,16.21,3,0
CUST_2361,Bangalore North,12-3,Friday,22.56,1,1
CUST_2362,Bangalore South,3-5,Monday,21.36,2,0
CUST_2363,Bangalore East,10-12,Thursday,25.57,1,1
CUST_2364,Bangalore South,3-5,Thursday,14.35,1,0
CUST_2365,Bangalore Central,12-3,Friday,27.07,1,1
CUST_2366,Bangalore East,12-3,Monday,19.9,2,1
CUST_2367,Bangalore East,12-3,Friday,5.4,1,0
CUST_2368,Bangalore North,12-3,Tuesday,8.79,2,0
CUST_2369,Bangalore South,3-5,Wednesday,14.62,1,0
CUST_2370,Bangalore North,10-12,Wednesday,7.54,1,1
CUST_2371,Bangalore North,3-5,Friday,19.49,2,1
CUST_2372,Bangalore Central,12-3,Friday,26.85,3,0
CUST_2373,Bangalore North,12-3,Thursday,7.6,3,1
CUST_2374,Bangalore North,12-3,Friday,9.47,2,1
CUST_2375,Bangalore Central,12-3,Tuesday,12.09,1,1
CUST_2376,Bangalore East,3-5,Friday,15.86,2,1
CUST_2377,Bangalore Central,12-3,Wednesday,4.3,2,1
CUST_2378,Bangalore Central,10-12,Tuesday,14.57,5,0
CUST_2379,Bangalore South,3-5,Monday,18.6,2,1
CUST_2380,Bangalore East,3-5,Wednesday,7.37,1,0
CUST_2381,Bangalore North,10-12,Thursday,16.27,1,0
CUST_2382,Bangalore North,3-5,Tuesday,8.53,1,1
CUST_2383,Bangalore Central,12-3,Friday,19.09,3,0
CUST_2384,Bangalore North,10-12,Wednesday,11.29,5,1
CUST_2385,Bangalore North,3-5,Monday,15.74,2,1
CUST_2386,Bangalore East,12-3,Monday,2.39,2,0
CUST_2387,Bangalore North,12-3,Friday,5.25,2,1
CUST_2388,Bangalore North,12-3,Thursday,26.81,1,1
CUST_2389,Bangalore East,3-5,Tuesday,8.74,1,0
CUST_2390,Bangalore Central,3-5,Friday,17.33,2,1
CUST_2391,Bangalore South,10-12,Wednesday,23.15,3,1
CUST_2392,Bangalore East,3-5,Friday,16.73,2,1
CUST_2393,Bangalore North,10-12,Wednesday,27.97,3,1
CUST_2394,Bangalore North,10-12,Friday,23.63,3,1
CUST_2395,Bangalore North,10-12,Wednesday,18.07,2,1
CUST_2396,Bangalore Central,12-3,Tuesday,22.18,3,1
CUST_2397,Bangalore North,10-12,Thursday,19.33,3,1
CUST_2398,Bangalore East,10-12,Monday,17.9,2,1
CUST_2399,Bangalore South,3-5,Wednesday,15.23,3,0
CUST_2400,Bangalore Central,10-12,Wednesday,4.45,1,1
CUST_2401,Bangalore Central,12-3,Thursday,7.15,1,0
CUST_2402,Bangalore North,12-3,Monday,5.8,3,0
CUST_2403,Bangalore East,3-5,Tuesday,4.16,5,0
CUST_2404,Bangalore East,10-12,Monday,29.07,1,1
CUST_2405,Bangalore South,12-3,Monday,23.2,3,1
