CUSTOMER ID,RECEIVER REGION,TIME SLOT,DAY,DISTANCE,NO OF TRIES,DELIVERY OUTCOME
CUST_1952,Bangalore East,12-3,Friday,14.32,3,1
CUST_1953,Bangalore Central,12-3,Friday,3.65,2,0
CUST_1954,Bangalore South,10-12,Thursday,4.73,3,1
CUST_1955,Bangalore South,10-12,Tuesday,8.64,2,1
CUST_1956,Bangalore South,3-5,Thursday,3.57,1,0
CUST_1957,Bangalore North,3-5,Wednesday,1.67,2,1
CUST_1958,Bangalore East,3-5,Wednesday,8.98,1,0
CUST_1959,Bangalore East,12-3,Thursday,7.32,2,1
CUST_1960,Bangalore South,12-3,Monday,10.39,2,0
CUST_1961,Bangalore Central,3-5,Friday,9.3,3,1
CUST_1962,Bangalore Central,10-12,Friday,14.5,2,1
CUST_1963,Bangalore East,12-3,Friday,11.51,2,0
CUST_1964,Bangalore North,3-5,Monday,12.66,2,0
CUST_1965,Bangalore Central,12-3,Tuesday,7.34,1,0
CUST_1966,Bangalore North,10-12,Monday,10.01,2,0
CUST_1967,Bangalore Central,12-3,Friday,7.68,1,1
CUST_1968,Bangalore South,10-12,Monday,14.64,2,0
CUST_1969,Bangalore East,12-3,Monday,8.13,1,1
CUST_1970,Bangalore Central,12-3,Monday,11.46,2,0
CUST_1971,Bangalore Central,3-5,Tuesday,6.1,2,0
CUST_1972,Bangalore North,10-12,Wednesday,2.87,2,0
CUST_1973,Bangalore North,10-12,Thursday,10.29,2,0
CUST_1974,Bangalore North,3-5,Friday,7.87,1,0
CUST_1975,Bangalore Central,10-12,Thursday,9.25,2,1
CUST_1976,Bangalore East,3-5,Tuesday,3.9,1,0
CUST_1977,Bangalore South,10-12,Monday,11.65,3,0
CUST_1978,Bangalore Central,10-12,Tuesday,13.53,2,0
CUST_1979,Bangalore Central,12-3,Wednesday,2.96,2,1
CUST_1980,Bangalore South,3-5,Tuesday,4.74,1,0
CUST_1981,Bangalore Central,3-5,Wednesday,14.34,3,0
CUST_1982,Bangalore Central,12-3,Thursday,3.78,1,1
CUST_1983,Bangalore Central,12-3,Thursday,12.4,2,0
CUST_1984,Bangalore Central,3-5,Friday,10.11,1,0
CUST_1985,Bangalore Central,12-3,Monday,14.08,2,1
CUST_1986,Bangalore East,3-5,Wednesday,12.82,2,0
CUST_1987,Bangalore North,3-5,Wednesday,1.2,3,1
CUST_1988,Bangalore South,12-3,Monday,4.56,2,1
CUST_1989,Bangalore Central,12-3,Tuesday,1.16,3,1
CUST_1990,Bangalore East,12-3,Tuesday,6.8,3,0
CUST_1991,Bangalore Central,3-5,Thursday,13.93,2,0
CUST_1992,Bangalore East,3-5,Friday,10.58,2,0
CUST_1993,Bangalore North,12-3,Monday,2.38,2,0
CUST_1994,Bangalore North,12-3,Wednesday,14.29,2,0
CUST_1995,Bangalore South,3-5,Friday,4.02,2,1
CUST_1996,Bangalore Central,10-12,Wednesday,4.07,2,0
CUST_1997,Bangalore South,3-5,Monday,14.79,1,1
CUST_1998,Bangalore East,3-5,Thursday,4.3,2,1
CUST_1999,Bangalore South,3-5,Monday,4.55,1,1
CUST_2000,Bangalore Central,3-5,Thursday,4.49,2,1
CUST_2001,Bangalore East,10-12,Friday,14.22,2,1
CUST_2002,Bangalore Central,12-3,Wednesday,6.71,1,0
CUST_2003,Bangalore Central,3-5,Wednesday,12.91,1,0
CUST_2004,Bangalore South,10-12,Wednesday,12.82,2,0
CUST_2005,Bangalore Central,10-12,Thursday,14.1,1,1
CUST_2006,Bangalore Central,12-3,Thursday,13.15,2,0
CUST_2007,Bangalore South,3-5,Thursday,12.97,1,1
CUST_2008,Bangalore South,10-12,Friday,13.85,1,0
CUST_2009,Bangalore Central,3-5,Monday,12.98,2,0
CUST_2010,Bangalore East,10-12,Monday,1.14,2,0
CUST_2011,Bangalore South,3-5,Tuesday,14.09,2,0
CUST_2012,Bangalore South,12-3,Wednesday,8.42,2,1
CUST_2013,Bangalore North,10-12,Friday,13.28,3,0
CUST_2014,Bangalore North,12-3,Wednesday,4.55,2,1
CUST_2015,Bangalore South,12-3,Monday,10.35,2,0
CUST_2016,Bangalore East,12-3,Monday,10.82,2,1
CUST_2017,Bangalore South,12-3,Wednesday,3.02,2,0
CUST_2018,Bangalore Central,10-12,Tuesday,6.92,2,0
CUST_2019,Bangalore Central,10-12,Thursday,1.19,2,0
CUST_2020,Bangalore North,3-5,Monday,7.38,2,1
CUST_2021,Bangalore North,10-12,Tuesday,6.71,2,1
CUST_2022,Bangalore East,3-5,Tuesday,13.63,2,0
CUST_2023,Bangalore South,3-5,Monday,4.21,2,1
CUST_2024,Bangalore East,12-3,Friday,1.88,3,1
CUST_2025,Bangalore South,12-3,Tuesday,9.36,1,1
CUST_2026,Bangalore East,10-12,Tuesday,7.28,3,1
CUST_2027,Bangalore Central,12-3,Friday,5.86,2,0
CUST_2028,Bangalore East,3-5,Wednesday,4.88,2,1
CUST_2029,Bangalore Central,3-5,Monday,9.77,2,1
CUST_2030,Bangalore South,12-3,Tuesday,3.36,3,1
CUST_2031,Bangalore Central,12-3,Thursday,2.95,2,1
CUST_2032,Bangalore East,10-12,Monday,3.07,2,0
CUST_2033,Bangalore East,10-12,Thursday,13.01,3,1
CUST_2034,Bangalore East,3-5,Wednesday,7.83,2,0
CUST_2035,Bangalore East,12-3,Wednesday,6.6,1,1
CUST_2036,Bangalore East,12-3,Monday,14.72,3,0
CUST_2037,Bangalore Central,3-5,Wednesday,13.34,1,0
CUST_2038,Bangalore South,3-5,Wednesday,10.99,1,0
CUST_2039,Bangalore South,10-12,Tuesday,7.55,3,1
CUST_2040,Bangalore Central,12-3,Thursday,6.33,2,1
CUST_2041,Bangalore Central,12-3,Tuesday,13.47,2,1
CUST_2042,Bangalore North,10-12,Monday,8.63,2,0
CUST_2043,Bangalore South,12-3,Monday,11.22,1,0
CUST_2044,Bangalore Central,10-12,Tuesday,13.55,3,1
CUST_2045,Bangalore North,10-12,Friday,7.71,2,0
CUST_2046,Bangalore South,10-12,Wednesday,11.34,2,1
CUST_2047,Bangalore Central,10-12,Monday,6.34,2,1
CUST_2048,Bangalore North,3-5,Friday,10.06,2,0
CUST_2049,Bangalore North,12-3,Friday,7.82,2,1
CUST_2050,Bangalore North,3-5,Monday,1.34,2,1
CUST_2051,Bangalore Central,12-3,Wednesday,12.89,2,1
CUST_2052,Bangalore North,12-3,Tuesday,12.61,3,0
CUST_2053,Bangalore East,12-3,Friday,5.72,2,1
CUST_2054,Bangalore Central,3-5,Monday,5.57,2,0
CUST_2055,Bangalore Central,10-12,Thursday,7.41,1,0
CUST_2056,Bangalore South,10-12,Monday,12.17,3,0
CUST_2057,Bangalore North,10-12,Monday,14.77,3,1
CUST_2058,Bangalore South,3-5,Tuesday,4.83,2,0
CUST_2059,Bangalore East,3-5,Wednesday,1.57,2,1
CUST_2060,Bangalore Central,12-3,Monday,1.4,3,1
CUST_2061,Bangalore North,12-3,Thursday,9.7,3,0
CUST_2062,Bangalore South,12-3,Thursday,11.02,1,1
CUST_2063,Bangalore Central,3-5,Friday,6.7,2,1
CUST_2064,Bangalore South,12-3,Thursday,9.25,2,1
CUST_2065,Bangalore South,3-5,Thursday,13.49,1,1
CUST_2066,Bangalore Central,12-3,Friday,2.3,3,1
CUST_2067,Bangalore South,3-5,Thursday,3.19,1,1
CUST_2068,Bangalore South,12-3,Thursday,9.33,2,0
CUST_2069,Bangalore Central,3-5,Friday,9.16,2,0
CUST_2070,Bangalore Central,10-12,Friday,7.72,1,1
CUST_2071,Bangalore Central,3-5,Wednesday,6.69,2,0
CUST_2072,Bangalore Central,10-12,Tuesday,2.88,1,1
CUST_2073,Bangalore East,10-12,Wednesday,6.62,1,0
CUST_2074,Bangalore South,3-5,Thursday,7.53,2,0
CUST_2075,Bangalore East,3-5,Monday,2.12,3,1
CUST_2076,Bangalore North,3-5,Thursday,4.79,2,1
CUST_2077,Bangalore South,3-5,Tuesday,2.55,1,0
CUST_2078,Bangalore North,3-5,Friday,2.75,2,0
CUST_2079,Bangalore Central,10-12,Wednesday,6.34,3,0
CUST_2080,Bangalore North,3-5,Tuesday,8.06,1,0
CUST_2081,Bangalore North,10-12,Monday,6.42,1,0
CUST_2082,Bangalore North,12-3,Wednesday,13.49,1,0
CUST_2083,Bangalore North,12-3,Monday,8.2,2,0
CUST_2084,Bangalore Central,3-5,Tuesday,10.6,2,1
CUST_2085,Bangalore South,3-5,Thursday,14.68,1,0
CUST_2086,Bangalore Central,3-5,Thursday,2.04,2,1
CUST_2087,Bangalore North,10-12,Friday,11.84,3,0
CUST_2088,Bangalore South,10-12,Thursday,9.13,2,0
CUST_2089,Bangalore South,3-5,Wednesday,13.67,2,1
CUST_2090,Bangalore Central,3-5,Tuesday,9.89,2,1
CUST_2091,Bangalore North,10-12,Thursday,9.77,2,1
CUST_2092,Bangalore East,3-5,Friday,7.14,1,1
CUST_2093,Bangalore South,10-12,Wednesday,11.17,2,0
CUST_2094,Bangalore South,10-12,Wednesday,8.34,2,1
CUST_2095,Bangalore East,10-12,Friday,11.53,1,1
CUST_2096,Bangalore North,10-12,Wednesday,6.98,2,1
CUST_2097,Bangalore North,10-12,Thursday,2.03,3,0
CUST_2098,Bangalore North,10-12,Monday,5.01,1,0
CUST_2099,Bangalore South,12-3,Thursday,13.59,1,1
CUST_2100,Bangalore South,3-5,Friday,7.44,3,1
CUST_2101,Bangalore South,10-12,Thursday,8.48,2,1
CUST_2102,Bangalore South,12-3,Thursday,12.64,2,1
CUST_2103,Bangalore North,12-3,Tuesday,7.57,1,0
CUST_2104,Bangalore South,10-12,Thursday,1.68,1,0
CUST_2105,Bangalore North,3-5,Tuesday,7.15,2,0
CUST_2106,Bangalore North,10-12,Friday,8.56,1,0
CUST_2107,Bangalore North,12-3,Tuesday,13.35,2,0
CUST_2108,Bangalore Central,12-3,Wednesday,4.21,2,0
CUST_2109,Bangalore Central,3-5,Friday,14.34,1,1
CUST_2110,Bangalore North,10-12,Monday,7.72,2,1
CUST_2111,Bangalore North,10-12,Monday,8.39,1,1
CUST_2112,Bangalore Central,3-5,Tuesday,10.26,2,0
CUST_2113,Bangalore North,12-3,Monday,13.57,1,1
CUST_2114,Bangalore Central,10-12,Wednesday,13.01,2,0
CUST_2115,Bangalore North,12-3,Friday,5.12,2,0
CUST_2116,Bangalore South,12-3,Wednesday,6.47,2,1
CUST_2117,Bangalore Central,12-3,Monday,8.07,2,1
CUST_2118,Bangalore South,12-3,Monday,11.77,1,0
CUST_2119,Bangalore Central,12-3,Monday,13.96,2,1
CUST_2120,Bangalore North,10-12,Wednesday,3.46,2,0
CUST_2121,Bangalore South,3-5,Friday,3.34,2,0
CUST_2122,Bangalore South,12-3,Tuesday,4.14,1,0
CUST_2123,Bangalore North,3-5,Thursday,4.41,2,1
CUST_2124,Bangalore South,3-5,Tuesday,6.86,2,1
CUST_2125,Bangalore Central,10-12,Wednesday,2.95,2,1
CUST_2126,Bangalore East,12-3,Tuesday,1.4,1,1
CUST_2127,Bangalore Central,3-5,Wednesday,7.62,1,1
CUST_2128,Bangalore East,3-5,Monday,2.83,2,0
CUST_2129,Bangalore East,10-12,Monday,4.6,2,1
CUST_2130,Bangalore Central,3-5,Thursday,6.75,1,1
CUST_2131,Bangalore East,10-12,Wednesday,2.55,2,1
CUST_2132,Bangalore South,12-3,Wednesday,1.54,1,0
CUST_2133,Bangalore Central,12-3,Thursday,11.45,2,1
CUST_2134,Bangalore East,10-12,Monday,11.25,2,1
CUST_2135,Bangalore East,3-5,Thursday,4.04,2,1
CUST_2136,Bangalore Central,3-5,Tuesday,9.76,2,0
CUST_2137,Bangalore North,3-5,Tuesday,2.46,2,0
CUST_2138,Bangalore South,3-5,Wednesday,10.06,1,1
CUST_2139,Bangalore South,10-12,Friday,14.53,1,1
CUST_2140,Bangalore Central,3-5,Wednesday,14.98,3,1
CUST_2141,Bangalore South,12-3,Tuesday,12.02,2,1
CUST_2142,Bangalore South,10-12,Tuesday,10.41,2,0
CUST_2143,Bangalore East,12-3,Thursday,12.03,3,0
CUST_2144,Bangalore East,10-12,Monday,1.09,3,1
CUST_2145,Bangalore Central,12-3,Monday,5.55,3,1
CUST_2146,Bangalore Central,12-3,Friday,2.07,3,1
CUST_2147,Bangalore South,3-5,Tuesday,3.15,2,0
CUST_2148,Bangalore North,12-3,Thursday,2.28,3,1
CUST_2149,Bangalore Central,3-5,Wednesday,3.4,3,1
CUST_2150,Bangalore Central,3-5,Wednesday,14.88,1,0
CUST_2151,Bangalore North,10-12,Thursday,7.46,1,0
CUST_2152,Bangalore South,12-3,Monday,7.89,3,1
CUST_2153,Bangalore North,10-12,Friday,11.62,2,1
CUST_2154,Bangalore South,12-3,Monday,9.36,1,1
CUST_2155,Bangalore East,12-3,Monday,7.78,1,0
CUST_2156,Bangalore North,12-3,Tuesday,11.94,2,0
CUST_2157,Bangalore North,10-12,Tuesday,11.21,1,0
CUST_2158,Bangalore North,12-3,Friday,9.91,3,0
CUST_2159,Bangalore South,10-12,Wednesday,5.34,1,1
CUST_2160,Bangalore North,3-5,Tuesday,3.89,2,0
CUST_2161,Bangalore South,10-12,Thursday,1.09,3,1
CUST_2162,Bangalore Central,10-12,Tuesday,12.33,3,0
CUST_2163,Bangalore South,12-3,Tuesday,9.03,2,0
CUST_2164,Bangalore Central,12-3,Friday,7.84,2,1
CUST_2165,Bangalore South,3-5,Friday,6.7,2,0
CUST_2166,Bangalore East,3-5,Tuesday,2.28,3,0
CUST_2167,Bangalore East,12-3,Thursday,4.04,1,0
CUST_2168,Bangalore North,12-3,Wednesday,8.59,2,0
CUST_2169,Bangalore Central,12-3,Friday,7.56,1,0
CUST_2170,Bangalore North,12-3,Tuesday,10.39,2,1
CUST_2171,Bangalore South,10-12,Thursday,4.17,2,0
CUST_2172,Bangalore Central,10-12,Tuesday,1.49,3,0
CUST_2173,Bangalore Central,3-5,Friday,14.39,1,1
CUST_2174,Bangalore North,12-3,Tuesday,13.41,1,0
CUST_2175,Bangalore South,3-5,Tuesday,9.91,2,1
CUST_2176,Bangalore Central,3-5,Thursday,10.49,2,0
CUST_2177,Bangalore Central,3-5,Friday,8.55,3,1
CUST_2178,Bangalore North,10-12,Tuesday,6.66,2,0
CUST_2179,Bangalore North,3-5,Monday,14.99,2,0
CUST_2180,Bangalore East,3-5,Friday,7.67,2,1
CUST_2181,Bangalore North,10-12,Friday,10.14,2,0
CUST_2182,Bangalore Central,10-12,Tuesday,6.97,2,0
CUST_2183,Bangalore East,10-12,Monday,5.81,2,1
CUST_2184,Bangalore North,10-12,Monday,3.45,2,0
CUST_2185,Bangalore East,3-5,Thursday,10.37,2,1
CUST_2186,Bangalore East,12-3,Thursday,11.48,2,1
CUST_2187,Bangalore Central,12-3,Monday,2.43,1,0
CUST_2188,Bangalore South,12-3,Tuesday,13.89,1,1
CUST_2189,Bangalore North,10-12,Thursday,13.37,2,1
CUST_2190,Bangalore East,10-12,Wednesday,14.96,1,0
CUST_2191,Bangalore South,3-5,Thursday,2.11,1,1
CUST_2192,Bangalore South,3-5,Tuesday,9.82,2,1
CUST_2193,Bangalore North,3-5,Tuesday,11.6,1,1
CUST_2194,Bangalore Central,10-12,Tuesday,5.74,2,0
CUST_2195,Bangalore East,12-3,Wednesday,13.3,2,0
CUST_2196,Bangalore South,3-5,Monday,6.34,2,0
CUST_2197,Bangalore North,3-5,Thursday,5.02,3,0
CUST_2198,Bangalore Central,12-3,Friday,11.4,2,0
CUST_2199,Bangalore East,10-12,Monday,1.25,2,1
CUST_2200,Bangalore South,3-5,Tuesday,14.93,2,1
CUST_2201,Bangalore Central,12-3,Tuesday,6.97,3,1
CUST_2202,Bangalore Central,12-3,Friday,1.84,2,0
CUST_2203,Bangalore North,3-5,Tuesday,13.85,2,0
CUST_2204,Bangalore East,12-3,Friday,3.4,2,1
CUST_2205,Bangalore South,12-3,Wednesday,8.02,2,0
CUST_2206,Bangalore South,12-3,Tuesday,8.92,2,0
CUST_2207,Bangalore East,12-3,Friday,7.52,2,0
CUST_2208,Bangalore Central,12-3,Monday,13.57,2,1
CUST_2209,Bangalore North,10-12,Friday,2.04,2,1
CUST_2210,Bangalore Central,3-5,Friday,7.97,2,0
CUST_2211,Bangalore Central,10-12,Friday,2.3,3,0
CUST_2212,Bangalore South,10-12,Friday,5.92,1,0
CUST_2213,Bangalore East,12-3,Friday,9.74,2,0
CUST_2214,Bangalore East,12-3,Friday,4.3,2,0
CUST_2215,Bangalore Central,10-12,Tuesday,14.5,2,1
CUST_2216,Bangalore South,10-12,Wednesday,2.64,2,0
CUST_2217,Bangalore South,3-5,Tuesday,9.48,2,0
CUST_2218,Bangalore East,12-3,Monday,11.52,2,1
CUST_2219,Bangalore North,3-5,Monday,9.85,2,0
CUST_2220,Bangalore South,3-5,Friday,6.62,2,0
CUST_2221,Bangalore North,12-3,Thursday,13.51,1,1
CUST_2222,Bangalore East,3-5,Thursday,14.14,2,1
CUST_2223,Bangalore Central,12-3,Monday,8.15,2,0
CUST_2224,Bangalore North,3-5,Tuesday,12.26,2,1
CUST_2225,Bangalore Central,3-5,Tuesday,4.43,2,0
CUST_2226,Bangalore East,10-12,Thursday,13.19,2,1
CUST_2227,Bangalore North,3-5,Thursday,7.42,1,0
CUST_2228,Bangalore Central,10-12,Tuesday,13.88,2,1
CUST_2229,Bangalore South,10-12,Tuesday,6.13,1,1
CUST_2230,Bangalore South,3-5,Friday,7.36,3,0
CUST_2231,Bangalore East,12-3,Wednesday,11.69,2,0
CUST_2232,Bangalore North,10-12,Tuesday,7.56,1,0
CUST_2233,Bangalore South,12-3,Monday,5.53,3,0
CUST_2234,Bangalore South,10-12,Thursday,8.88,2,1
CUST_2235,Bangalore North,3-5,Wednesday,11.96,3,1
CUST_2236,Bangalore East,10-12,Thursday,1.81,1,1
CUST_2237,Bangalore East,10-12,Friday,5.53,1,0
CUST_2238,Bangalore North,3-5,Friday,6.93,3,0
CUST_2239,Bangalore North,10-12,Monday,6.86,1,0
CUST_2240,Bangalore East,3-5,Friday,5.99,3,1
CUST_2241,Bangalore South,12-3,Wednesday,5.93,2,0
CUST_2242,Bangalore North,12-3,Tuesday,9.11,1,0
CUST_2243,Bangalore North,3-5,Friday,14.74,2,1
CUST_2244,Bangalore East,12-3,Tuesday,12.01,3,1
CUST_2245,Bangalore South,10-12,Friday,10.15,1,0
CUST_2246,Bangalore East,12-3,Thursday,8.87,2,0
CUST_2247,Bangalore East,12-3,Tuesday,3.23,1,1
CUST_2248,Bangalore Central,12-3,Monday,11.9,3,1
CUST_2249,Bangalore East,10-12,Thursday,12.71,3,1
CUST_2250,Bangalore North,12-3,Wednesday,7.29,1,1
CUST_2251,Bangalore Central,3-5,Thursday,13.38,3,0
CUST_2252,Bangalore South,12-3,Thursday,2.15,1,1
CUST_2253,Bangalore South,12-3,Wednesday,7.16,2,1
CUST_2254,Bangalore East,12-3,Thursday,2.63,2,1
CUST_2255,Bangalore Central,12-3,Wednesday,8.81,2,1
CUST_2256,Bangalore South,10-12,Friday,5.35,2,0
CUST_2257,Bangalore South,10-12,Monday,6.56,2,0
CUST_2258,Bangalore Central,10-12,Friday,5.89,2,0
CUST_2259,Bangalore East,3-5,Tuesday,10.43,3,0
CUST_2260,Bangalore North,10-12,Friday,4.95,2,0
CUST_2261,Bangalore North,10-12,Wednesday,11.27,1,1
CUST_2262,Bangalore Central,10-12,Wednesday,14.55,2,1
CUST_2263,Bangalore South,3-5,Thursday,5.26,2,1
CUST_2264,Bangalore South,12-3,Wednesday,8.29,1,0
CUST_2265,Bangalore North,3-5,Wednesday,9.89,1,1
CUST_2266,Bangalore Central,3-5,Wednesday,2.18,2,0
CUST_2267,Bangalore Central,3-5,Friday,11.44,3,1
CUST_2268,Bangalore East,10-12,Tuesday,9.61,2,0
CUST_2269,Bangalore North,10-12,Friday,11.82,2,1
CUST_2270,Bangalore South,10-12,Tuesday,14.0,1,1
CUST_2271,Bangalore North,3-5,Tuesday,6.87,2,1
CUST_2272,Bangalore East,12-3,Thursday,4.53,2,1
CUST_2273,Bangalore Central,10-12,Thursday,13.05,1,0
CUST_2274,Bangalore Central,10-12,Tuesday,9.98,2,0
CUST_2275,Bangalore South,10-12,Tuesday,4.72,2,1
CUST_2276,Bangalore South,3-5,Friday,1.28,2,0
CUST_2277,Bangalore South,10-12,Friday,4.63,1,1
CUST_2278,Bangalore East,3-5,Thursday,11.83,3,1
CUST_2279,Bangalore Central,12-3,Tuesday,7.16,2,1
CUST_2280,Bangalore South,3-5,Friday,9.78,1,1
CUST_2281,Bangalore Central,12-3,Monday,12.35,1,1
CUST_2282,Bangalore East,3-5,Wednesday,12.57,1,0
CUST_2283,Bangalore North,12-3,Tuesday,5.79,1,1
CUST_2284,Bangalore South,10-12,Friday,11.15,1,0
CUST_2285,Bangalore South,12-3,Thursday,7.6,2,1
CUST_2286,Bangalore South,3-5,Monday,12.5,2,1
CUST_2287,Bangalore East,12-3,Thursday,13.65,2,0
CUST_2288,Bangalore South,3-5,Wednesday,9.06,1,0
CUST_2289,Bangalore East,3-5,Thursday,2.41,2,1
CUST_2290,Bangalore East,3-5,Tuesday,6.29,2,1
CUST_2291,Bangalore East,10-12,Wednesday,10.27,3,0
CUST_2292,Bangalore North,3-5,Wednesday,7.5,1,0
CUST_2293,Bangalore South,12-3,Monday,5.9,3,0
CUST_2294,Bangalore Central,12-3,Tuesday,13.7,2,1
CUST_2295,Bangalore North,3-5,Wednesday,6.01,1,1
CUST_2296,Bangalore North,12-3,Friday,11.48,2,1
CUST_2297,Bangalore Central,3-5,Thursday,9.54,1,0
CUST_2298,Bangalore Central,3-5,Tuesday,12.12,2,0
CUST_2299,Bangalore East,3-5,Friday,4.45,2,1
CUST_2300,Bangalore Central,10-12,Monday,11.4,1,1
CUST_2301,Bangalore North,3-5,Tuesday,14.77,1,0
CUST_2302,Bangalore East,12-3,Tuesday,9.8,2,1
CUST_2303,Bangalore Central,10-12,Monday,9.92,2,1
CUST_2304,Bangalore North,3-5,Thursday,1.54,2,0
CUST_2305,Bangalore Central,10-12,Wednesday,10.73,2,1
CUST_2306,Bangalore Central,10-12,Friday,7.74,1,0
CUST_2307,Bangalore East,10-12,Thursday,1.32,3,1
CUST_2308,Bangalore North,10-12,Wednesday,3.19,1,1
CUST_2309,Bangalore South,10-12,Thursday,10.94,1,1
CUST_2310,Bangalore East,10-12,Friday,8.13,2,0
CUST_2311,Bangalore North,12-3,Tuesday,10.74,2,1
CUST_2312,Bangalore North,12-3,Thursday,2.83,2,1
CUST_2313,Bangalore North,10-12,Wednesday,10.1,1,0
CUST_2314,Bangalore North,3-5,Wednesday,10.44,3,0
CUST_2315,Bangalore North,10-12,Wednesday,7.09,1,1
CUST_2316,Bangalore South,12-3,Thursday,10.18,2,1
CUST_2317,Bangalore Central,12-3,Friday,7.38,1,0
CUST_2318,Bangalore South,10-12,Tuesday,9.43,2,0
CUST_2319,Bangalore South,3-5,Thursday,12.89,2,1
CUST_2320,Bangalore East,10-12,Friday,9.4,2,0
CUST_2321,Bangalore Central,3-5,Wednesday,2.79,2,0
CUST_2322,Bangalore South,3-5,Thursday,14.99,2,1
CUST_2323,Bangalore Central,12-3,Tuesday,7.57,1,1
CUST_2324,Bangalore South,12-3,Thursday,5.32,3,1
CUST_2325,Bangalore North,3-5,Friday,3.34,1,1
CUST_2326,Bangalore East,10-12,Tuesday,5.88,2,1
CUST_2327,Bangalore South,3-5,Wednesday,2.67,3,1
CUST_2328,Bangalore South,3-5,Thursday,12.12,2,1
CUST_2329,Bangalore North,3-5,Monday,14.31,1,1
CUST_2330,Bangalore South,3-5,Thursday,9.35,1,0
CUST_2331,Bangalore North,10-12,Friday,3.55,2,1
CUST_2332,Bangalore North,3-5,Wednesday,12.4,2,1
CUST_2333,Bangalore East,12-3,Thursday,12.19,2,1
CUST_2334,Bangalore East,12-3,Monday,7.44,3,0
CUST_2335,Bangalore South,3-5,Thursday,5.14,2,1
CUST_2336,Bangalore Central,10-12,Friday,7.73,3,1
CUST_2337,Bangalore East,3-5,Tuesday,8.37,1,0
CUST_2338,Bangalore North,12-3,Tuesday,11.55,2,0
CUST_2339,Bangalore South,12-3,Monday,8.62,1,0
CUST_2340,Bangalore East,3-5,Friday,11.91,2,1
CUST_2341,Bangalore North,12-3,Friday,5.76,2,1
CUST_2342,Bangalore East,3-5,Friday,8.52,2,1
CUST_2343,Bangalore Central,10-12,Friday,2.92,2,1
CUST_2344,Bangalore North,10-12,Thursday,10.46,2,1
CUST_2345,Bangalore South,10-12,Wednesday,5.63,2,0
CUST_2346,Bangalore South,10-12,Monday,5.04,2,0
CUST_2347,Bangalore Central,3-5,Tuesday,10.74,2,1
CUST_2348,Bangalore Central,3-5,Monday,6.33,2,1
CUST_2349,Bangalore East,3-5,Thursday,13.2,2,1
CUST_2350,Bangalore South,12-3,Wednesday,2.25,1,1
CUST_2351,Bangalore East,10-12,Monday,12.85,3,1
CUST_2352,Bangalore Central,10-12,Monday,4.98,2,1
CUST_2353,Bangalore South,12-3,Monday,2.79,1,0
CUST_2354,Bangalore North,3-5,Thursday,11.95,1,1
CUST_2355,Bangalore East,10-12,Friday,5.01,3,1
CUST_2356,Bangalore North,12-3,Wednesday,12.94,1,1
CUST_2357,Bangalore Central,3-5,Thursday,9.71,1,1
CUST_2358,Bangalore North,12-3,Friday,12.47,3,0
CUST_2359,Bangalore North,3-5,Thursday,13.29,3,1
CUST_2360,Bangalore Central,12-3,Tuesday,8.82,2,0
CUST_2361,Bangalore Central,10-12,Monday,8.15,1,1
CUST_2362,Bangalore East,12-3,Monday,8.33,2,0
CUST_2363,Bangalore North,3-5,Monday,9.01,1,1
CUST_2364,Bangalore North,3-5,Thursday,8.91,3,1
CUST_2365,Bangalore East,3-5,Friday,14.24,1,1
CUST_2366,Bangalore East,10-12,Monday,7.3,2,0
CUST_2367,Bangalore South,12-3,Tuesday,2.59,2,0
CUST_2368,Bangalore Central,10-12,Friday,7.68,1,1
CUST_2369,Bangalore East,3-5,Thursday,7.89,1,0
CUST_2370,Bangalore Central,3-5,Wednesday,12.28,2,0
CUST_2371,Bangalore Central,10-12,Monday,11.27,2,0
CUST_2372,Bangalore South,3-5,Monday,11.72,1,0
CUST_2373,Bangalore South,10-12,Wednesday,14.39,2,1
CUST_2374,Bangalore South,10-12,Thursday,14.13,3,0
CUST_2375,Bangalore East,3-5,Wednesday,14.85,1,1
CUST_2376,Bangalore Central,12-3,Wednesday,10.75,1,0
CUST_2377,Bangalore South,12-3,Friday,8.81,3,0
CUST_2378,Bangalore South,3-5,Thursday,9.58,3,0
CUST_2379,Bangalore South,12-3,Wednesday,4.45,1,1
CUST_2380,Bangalore Central,3-5,Monday,9.5,2,0
CUST_2381,Bangalore Central,10-12,Monday,7.57,1,0
CUST_2382,Bangalore East,3-5,Friday,6.1,3,0
CUST_2383,Bangalore North,3-5,Monday,2.91,2,1
CUST_2384,Bangalore South,12-3,Friday,12.29,1,0
CUST_2385,Bangalore North,10-12,Thursday,3.43,3,1
CUST_2386,Bangalore East,12-3,Wednesday,5.08,1,1
CUST_2387,Bangalore South,3-5,Monday,11.98,2,0
CUST_2388,Bangalore East,10-12,Monday,6.32,3,0
CUST_2389,Bangalore Central,10-12,Friday,2.54,3,1
CUST_2390,Bangalore Central,10-12,Wednesday,7.12,1,1
CUST_2391,Bangalore South,12-3,Tuesday,11.77,1,1
CUST_2392,Bangalore South,12-3,Friday,2.34,1,1
CUST_2393,Bangalore East,12-3,Tuesday,7.6,2,1
CUST_2394,Bangalore Central,3-5,Tuesday,9.83,3,1
CUST_2395,Bangalore South,3-5,Thursday,12.2,2,0
CUST_2396,Bangalore Central,10-12,Thursday,9.1,2,0
